Ss_30_14_02_73,Resin-bound aggregate overlay systems,3.2.1,Finishes to floors,,
Ss_30_14_02_73,Resin-bound aggregate overlay systems,2.3.2,Roof coverings,,
Ss_30_14_05_06,Asphalt concrete paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_06,Asphalt concrete paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_06,Asphalt concrete paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_06,Asphalt concrete paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_05_08,Asphalt concrete surface overlay systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_08,Asphalt concrete surface overlay systems,3.2.1,Finishes to floors,,
Ss_30_14_05_08,Asphalt concrete surface overlay systems,2.3.2,Roof coverings,,
Ss_30_14_05_08,Asphalt concrete surface overlay systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_05_35,Hot rolled asphalt paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_35,Hot rolled asphalt paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_35,Hot rolled asphalt paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_35,Hot rolled asphalt paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_05_40,Hot rolled asphalt sports paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_40,Hot rolled asphalt sports paving systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_05_40,Hot rolled asphalt sports paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_40,Hot rolled asphalt sports paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_50,Mastic asphalt pedestrian paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_50,Mastic asphalt pedestrian paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_50,Mastic asphalt pedestrian paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_50,Mastic asphalt pedestrian paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_05_65,Porous asphalt concrete paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_65,Porous asphalt concrete paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_65,Porous asphalt concrete paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_65,Porous asphalt concrete paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_05_70,Porous asphalt concrete sports paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_70,Porous asphalt concrete sports paving systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_05_70,Porous asphalt concrete sports paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_70,Porous asphalt concrete sports paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_75,Stone mastic asphalt paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_05_75,Stone mastic asphalt paving systems,3.2.1,Finishes to floors,,
Ss_30_14_05_75,Stone mastic asphalt paving systems,2.3.2,Roof coverings,,
Ss_30_14_05_75,Stone mastic asphalt paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_15_14,Concrete grass-filled paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_15_14,Concrete grass-filled paving systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_15_14,Concrete grass-filled paving systems,3.2.1,Finishes to floors,,
Ss_30_14_15_14,Concrete grass-filled paving systems,2.3.2,Roof coverings,,
Ss_30_14_15_14,Concrete grass-filled paving systems,8.3.1,Seeding and turfing,,
Ss_30_14_15_16,Concrete paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_15_16,Concrete paving systems,3.2.1,Finishes to floors,,
Ss_30_14_15_16,Concrete paving systems,2.3.2,Roof coverings,,
Ss_30_14_15_16,Concrete paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_15_17,Concrete porous paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_15_17,Concrete porous paving systems,3.2.1,Finishes to floors,,
Ss_30_14_15_17,Concrete porous paving systems,2.3.2,Roof coverings,,
Ss_30_14_15_17,Concrete porous paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_15_17,Concrete porous paving systems,8.6.4,Land drainage,,
Ss_30_14_50_25,Dry ski slope synthetic matting systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_50_25,Dry ski slope synthetic matting systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_50_25,Dry ski slope synthetic matting systems,3.2.1,Finishes to floors,,
Ss_30_14_50_25,Dry ski slope synthetic matting systems,2.3.2,Roof coverings,,
Ss_30_14_50_65,Polymeric sports paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_50_65,Polymeric sports paving systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_50_65,Polymeric sports paving systems,3.2.1,Finishes to floors,,
Ss_30_14_50_65,Polymeric sports paving systems,2.3.2,Roof coverings,,
Ss_30_14_50_80,Synthetic grass surfacing systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_50_80,Synthetic grass surfacing systems,8.2.2,Special surfacings and pavings,default,
Ss_30_14_50_80,Synthetic grass surfacing systems,3.2.1,Finishes to floors,,
Ss_30_14_50_80,Synthetic grass surfacing systems,2.3.2,Roof coverings,,
Ss_30_14_80_30,Fast dry clay sports paving systems,8.2.2,Special surfacings and pavings,default,unique
Ss_30_14_80_37,Hoggin paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_80_37,Hoggin paving systems,3.2.1,Finishes to floors,,
Ss_30_14_80_37,Hoggin paving systems,2.3.2,Roof coverings,,
Ss_30_14_80_37,Hoggin paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_80_40,Hard binding gravel paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_80_40,Hard binding gravel paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_80_45,Loose laid aggregate paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_14_80_47,Loose aggregate overlay systems,2.3.2,Roof coverings,,
Ss_30_14_80_47,Loose aggregate overlay systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_80_48,Loose gravel paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_14_80_90,Unbound aggregate cycle paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_14_80_98,Woodchip and woodfibre surface paving systems,8.2.2,Special surfacings and pavings,default,unique
Ss_30_14_90_11,Cellular plastics grass-filled paving systems,8.2.2,Special surfacings and pavings,,
Ss_30_14_90_11,Cellular plastics grass-filled paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_12,Cellular plastics gravel-filled paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_14_90_30,Flag and slab bound paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_30,Flag and slab bound paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_30,Flag and slab bound paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_32,Flag and slab paving overlay systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_32,Flag and slab paving overlay systems,2.3.2,Roof coverings,,
Ss_30_14_90_32,Flag and slab paving overlay systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_34,Flag and slab pedestal-supported paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_34,Flag and slab pedestal-supported paving systems,2.3.2,Roof coverings,default,
Ss_30_14_90_34,Flag and slab pedestal-supported paving systems,8.2.1,"Roads, paths and pavings",,
Ss_30_14_90_36,Flag and slab unbound paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_36,Flag and slab unbound paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_36,Flag and slab unbound paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_50,Mosaic paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_50,Mosaic paving systems,3.2.1,Finishes to floors,,
Ss_30_14_90_50,Mosaic paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_50,Mosaic paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_60,Permeable flag and slab paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_14_90_62,Permeable small unit paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_62,Permeable small unit paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_62,Permeable small unit paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_75,Small unit bound paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_75,Small unit bound paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_75,Small unit bound paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_80,Small unit paving overlay systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_80,Small unit paving overlay systems,2.3.2,Roof coverings,,
Ss_30_14_90_80,Small unit paving overlay systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_14_90_85,Small unit unbound paving systems,2.4.2,Stair/ramp finishes,,
Ss_30_14_90_85,Small unit unbound paving systems,2.3.2,Roof coverings,,
Ss_30_14_90_85,Small unit unbound paving systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_20_10_10,Battened timber board floating floor systems,2.4.1,Stair/ramp structures,,
Ss_30_20_10_10,Battened timber board floating floor systems,1.1.3,Lowest floor construction,,
Ss_30_20_10_10,Battened timber board floating floor systems,2.2.1,Floors,default,
Ss_30_20_10_15,Battened wood-based rigid sheet floating floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_10_15,Battened wood-based rigid sheet floating floor systems,3.2.1,Finishes to floors,default,
Ss_30_20_10_45,Joist-supported timber board floor systems,2.4.1,Stair/ramp structures,,
Ss_30_20_10_45,Joist-supported timber board floor systems,1.1.3,Lowest floor construction,,
Ss_30_20_10_45,Joist-supported timber board floor systems,2.2.1,Floors,default,
Ss_30_20_10_50,Joist-supported wood-based rigid sheet floor systems,2.4.1,Stair/ramp structures,,
Ss_30_20_10_50,Joist-supported wood-based rigid sheet floor systems,1.1.3,Lowest floor construction,,
Ss_30_20_10_50,Joist-supported wood-based rigid sheet floor systems,2.2.1,Floors,default,
Ss_30_20_10_95,Wood-based rigid sheet floating floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_10_95,Wood-based rigid sheet floating floor systems,3.2.1,Finishes to floors,default,
Ss_30_20_30_10,Boardwalk systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_30_10,Boardwalk systems,3.2.1,Finishes to floors,,
Ss_30_20_30_10,Boardwalk systems,2.3.2,Roof coverings,,
Ss_30_20_30_10,Boardwalk systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_20_30_25,Decking systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_20_70_70,Raised access floor systems,3.2.2,Raised access floors,default,unique
Ss_30_20_90_15,Composition block flooring systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_90_15,Composition block flooring systems,3.2.1,Finishes to floors,default,
Ss_30_20_90_50,Mosaic parquet panel flooring systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_90_50,Mosaic parquet panel flooring systems,3.2.1,Finishes to floors,default,
Ss_30_20_90_95,Wood block flooring systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_90_95,Wood block flooring systems,3.2.1,Finishes to floors,default,
Ss_30_20_95_10,Battened wood floating floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_95_10,Battened wood floating floor systems,3.2.1,Finishes to floors,default,
Ss_30_20_95_15,Composite laminate floating floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_95_15,Composite laminate floating floor systems,3.2.1,Finishes to floors,default,
Ss_30_20_95_20,Direct-fixed wood floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_95_20,Direct-fixed wood floor systems,3.2.1,Finishes to floors,,
Ss_30_20_95_20,Direct-fixed wood floor systems,2.2.1,Floors,default,
Ss_30_20_95_25,Direct-glued wood floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_95_25,Direct-glued wood floor systems,3.2.1,Finishes to floors,default,
Ss_30_20_95_95,Wood floating floor systems,2.4.2,Stair/ramp finishes,,
Ss_30_20_95_95,Wood floating floor systems,3.2.1,Finishes to floors,,
Ss_30_20_95_95,Wood floating floor systems,1.1.3,Lowest floor construction,,
Ss_30_20_95_95,Wood floating floor systems,2.2.1,Floors,default,
Ss_30_25_10_10,Board suspended ceiling systems,3.3.3,Demountable suspended ceilings,,
Ss_30_25_10_10,Board suspended ceiling systems,3.3.2,False ceilings,default,
Ss_30_25_10_80,Soffit lining and beam casing systems,2.1.1,Steel frames,,
Ss_30_25_10_80,Soffit lining and beam casing systems,3.3.2,False ceilings,,
Ss_30_25_10_80,Soffit lining and beam casing systems,3.3.1,Finishes to ceilings,default,
Ss_30_25_22_01,Acoustic baffle suspended ceiling systems,3.3.3,Demountable suspended ceilings,,
Ss_30_25_22_01,Acoustic baffle suspended ceiling systems,3.3.2,False ceilings,default,
Ss_30_25_22_30,Fabric membrane ceiling systems,3.3.2,False ceilings,default,unique
Ss_30_25_22_70,Raft or island suspended ceiling systems,3.3.3,Demountable suspended ceilings,,
Ss_30_25_22_70,Raft or island suspended ceiling systems,3.3.2,False ceilings,default,
Ss_30_25_22_90,Unit/ modular suspended ceiling systems,3.3.3,Demountable suspended ceilings,,
Ss_30_25_22_90,Unit/ modular suspended ceiling systems,3.3.2,False ceilings,default,
Ss_30_30_15_42,In situ concrete roof glazing systems,2.3.1,Roof structure,,
Ss_30_30_15_42,In situ concrete roof glazing systems,2.2.2,Balconies,,
Ss_30_30_15_42,In situ concrete roof glazing systems,2.2.1,Floors,,
Ss_30_30_15_42,In situ concrete roof glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_30_15_64,Precast concrete lift-out access roof glazing systems,2.3.1,Roof structure,,
Ss_30_30_15_64,Precast concrete lift-out access roof glazing systems,2.2.2,Balconies,,
Ss_30_30_15_64,Precast concrete lift-out access roof glazing systems,2.2.1,Floors,,
Ss_30_30_15_64,Precast concrete lift-out access roof glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_30_15_65,Precast concrete roof glazing systems,2.2.2,Balconies,,
Ss_30_30_15_65,Precast concrete roof glazing systems,2.2.1,Floors,,
Ss_30_30_15_65,Precast concrete roof glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_30_72_21,Daylight pipe systems,2.3.5,"Rooflights, skylights and openings",default,unique
Ss_30_30_72_72,Rooflight systems,2.3.5,"Rooflights, skylights and openings",default,unique
Ss_30_30_72_73,Roof window systems,2.3.5,"Rooflights, skylights and openings",default,unique
Ss_30_30_73_60,Passive roof natural ventilator systems,2.3.5,"Rooflights, skylights and openings",default,unique
Ss_30_32_15_15,Concrete floor glazing systems,2.3.1,Roof structure,,
Ss_30_32_15_15,Concrete floor glazing systems,2.2.2,Balconies,,
Ss_30_32_15_15,Concrete floor glazing systems,2.2.1,Floors,,
Ss_30_32_15_15,Concrete floor glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_32_15_64,Precast concrete lift-out access floor glazing systems,2.3.1,Roof structure,,
Ss_30_32_15_64,Precast concrete lift-out access floor glazing systems,2.2.2,Balconies,,
Ss_30_32_15_64,Precast concrete lift-out access floor glazing systems,2.2.1,Floors,,
Ss_30_32_15_64,Precast concrete lift-out access floor glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_32_15_65,Precast concrete floor glazing systems,2.2.2,Balconies,,
Ss_30_32_15_65,Precast concrete floor glazing systems,2.2.1,Floors,,
Ss_30_32_15_65,Precast concrete floor glazing systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_34_03_11,Cattle grid systems,8.4.4,Barriers and guardrails,default,unique
Ss_30_34_15_15,Concrete pavement glazing systems,2.3.5,"Rooflights, skylights and openings",default,unique
Ss_30_34_15_64,Precast concrete lift-out access pavement glazing systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_34_15_64,Precast concrete lift-out access pavement glazing systems,2.3.1,Roof structure,,
Ss_30_34_15_64,Precast concrete lift-out access pavement glazing systems,2.2.2,Balconies,,
Ss_30_34_15_64,Precast concrete lift-out access pavement glazing systems,2.2.1,Floors,,
Ss_30_34_15_65,Precast concrete pavement glazing systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_34_15_65,Precast concrete pavement glazing systems,2.3.5,"Rooflights, skylights and openings",,
Ss_30_34_16_15,Concrete pavement glazing smoke venting systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_34_16_15,Concrete pavement glazing smoke venting systems,2.3.1,Roof structure,,
Ss_30_34_16_15,Concrete pavement glazing smoke venting systems,2.2.2,Balconies,,
Ss_30_34_16_15,Concrete pavement glazing smoke venting systems,2.2.1,Floors,,
Ss_30_34_16_16,Concrete pavement non-glazed smoke venting systems,2.3.1,Roof structure,,
Ss_30_34_16_16,Concrete pavement non-glazed smoke venting systems,2.2.2,Balconies,,
Ss_30_34_16_16,Concrete pavement non-glazed smoke venting systems,2.2.1,Floors,default,
Ss_30_34_16_64,Precast concrete pavement glazing smoke venting systems,2.2.2,Balconies,,
Ss_30_34_16_64,Precast concrete pavement glazing smoke venting systems,2.2.1,Floors,,
Ss_30_34_16_64,Precast concrete pavement glazing smoke venting systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_34_16_65,Precast concrete pavement non-glazed smoke venting systems,2.2.2,Balconies,,
Ss_30_34_16_65,Precast concrete pavement non-glazed smoke venting systems,2.2.1,Floors,,
Ss_30_34_16_65,Precast concrete pavement non-glazed smoke venting systems,2.3.5,"Rooflights, skylights and openings",default,
Ss_30_40_10_30,Flat board roof deck systems,2.3.1,Roof structure,default,unique
Ss_30_40_10_60,Pitched board roof sarking systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_40,Liquid-applied cold roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_42,Liquid-applied inverted roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_43,Liquid-applied warm roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_50,Mastic asphalt cold roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_52,Mastic asphalt inverted roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_55,Mastic asphalt warm roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_70,Reinforced bitumen membrane cold roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_71,Reinforced bitumen membrane inverted roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_72,Reinforced bitumen membrane warm roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_78,Single layer sheet cold roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_79,Single layer sheet inverted roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_30_80,Single layer sheet warm roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_34_60,Point-fixed structural glass canopy systems,2.5.3,Solar/rain screening,default,
Ss_30_40_34_60,Point-fixed structural glass canopy systems,2.3.6,Roof features,,
Ss_30_40_34_60,Point-fixed structural glass canopy systems,2.3.5,"Rooflights, skylights and openings",,
Ss_30_40_34_65,Point-fixed structural glass roof systems,2.3.6,Roof features,,
Ss_30_40_34_65,Point-fixed structural glass roof systems,2.3.3,Specialist roof systems,default,
Ss_30_40_34_65,Point-fixed structural glass roof systems,2.3.5,"Rooflights, skylights and openings",,
Ss_30_40_34_70,Point-fixed structural glass soffit systems,2.5.4,External soffits,default,unique
Ss_30_40_34_75,Sloping patent glazing systems,2.5.1,External enclosing walls above ground level,,
Ss_30_40_34_75,Sloping patent glazing systems,2.3.6,Roof features,,
Ss_30_40_34_75,Sloping patent glazing systems,2.3.3,Specialist roof systems,default,
Ss_30_40_34_75,Sloping patent glazing systems,2.3.5,"Rooflights, skylights and openings",,
Ss_30_40_50_05,Aluminium sheet dormer covering systems,2.3.2,Roof coverings,default,
Ss_30_40_50_05,Aluminium sheet dormer covering systems,2.3.6,Roof features,,
Ss_30_40_50_10,Aluminium sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_50_15,Copper sheet dormer covering systems,2.3.2,Roof coverings,default,
Ss_30_40_50_15,Copper sheet dormer covering systems,2.3.6,Roof features,,
Ss_30_40_50_20,Copper sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_50_40,Lead sheet dormer covering systems,2.3.2,Roof coverings,default,
Ss_30_40_50_40,Lead sheet dormer covering systems,2.3.6,Roof features,,
Ss_30_40_50_45,Lead sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_50_50,Lead-wrapped panel systems,2.5.1,External enclosing walls above ground level,,
Ss_30_40_50_50,Lead-wrapped panel systems,2.3.6,Roof features,,
Ss_30_40_50_50,Lead-wrapped panel systems,2.3.3,Specialist roof systems,default,
Ss_30_40_50_75,Stainless steel sheet dormer covering systems,2.3.2,Roof coverings,default,
Ss_30_40_50_75,Stainless steel sheet dormer covering systems,2.3.6,Roof features,,
Ss_30_40_50_80,Stainless steel sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_50_90,Zinc sheet dormer covering systems,2.3.2,Roof coverings,default,
Ss_30_40_50_90,Zinc sheet dormer covering systems,2.3.6,Roof features,,
Ss_30_40_50_95,Zinc sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_55_50,Metal composite panel roofing systems,2.3.2,Roof coverings,default,
Ss_30_40_55_50,Metal composite panel roofing systems,2.3.6,Roof features,,
Ss_30_40_55_55,Metal semi-composite panel roofing systems,2.3.2,Roof coverings,default,
Ss_30_40_55_55,Metal semi-composite panel roofing systems,2.3.6,Roof features,,
Ss_30_40_65_30,Fibre cement profiled sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_65_50,Metal profiled sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_65_60,Plastics profiled sheet roof covering systems,2.3.2,Roof coverings,default,unique
Ss_30_40_90_40,Internal single layer tensile fabric roofing systems,3.3.2,False ceilings,default,unique
Ss_30_40_90_50,Multilayer tensile fabric roofing systems,2.3.3,Specialist roof systems,default,unique
Ss_30_40_90_75,Single layer tensile fabric roofing systems,2.3.3,Specialist roof systems,default,unique
Ss_30_40_92_85,Thatch roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_10,Bitumen membrane shingle roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_15,Ceramic slate roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_30,Fibre cement slate roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_40,Interlocking tile roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_50,Metal tile roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_55,Natural slate roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_60,Natural stone slate roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_65,Plain tile roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_70,Reconstituted slate roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_40_95_95,Wood shake or shingle roofing systems,2.3.2,Roof coverings,default,unique
Ss_30_42_10_10,Bonded calcium sulfate-based screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_10_10,Bonded calcium sulfate-based screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_10_30,Floating calcium sulfate-based screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_10_30,Floating calcium sulfate-based screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_10_90,Unbonded calcium sulfate-based screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_10_90,Unbonded calcium sulfate-based screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_15_10,Bonded or partially bonded cementitious levelling screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_15_10,Bonded or partially bonded cementitious levelling screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_15_15,Cementitious wearing screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_15_15,Cementitious wearing screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_15_30,Floating cementitious levelling screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_15_30,Floating cementitious levelling screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_15_90,Unbonded cementitious levelling screed systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_15_90,Unbonded cementitious levelling screed systems,3.2.1,Finishes to floors,default,
Ss_30_42_30_30,Floor coating systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_30_30,Floor coating systems,3.2.1,Finishes to floors,default,
Ss_30_42_32_30,External floor tiling systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_32_30,External floor tiling systems,3.2.1,Finishes to floors,default,
Ss_30_42_32_30,External floor tiling systems,2.3.2,Roof coverings,,
Ss_30_42_32_30,External floor tiling systems,8.2.1,"Roads, paths and pavings",,
Ss_30_42_32_40,Internal floor tiling systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_32_40,Internal floor tiling systems,3.2.1,Finishes to floors,default,
Ss_30_42_52_50,Mastic asphalt flooring systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_52_50,Mastic asphalt flooring systems,3.2.1,Finishes to floors,default,
Ss_30_42_52_50,Mastic asphalt flooring systems,8.2.1,"Roads, paths and pavings",,
Ss_30_42_52_50,Mastic asphalt flooring systems,2.2.2,Balconies,,
Ss_30_42_52_52,Mastic asphalt floor underlay systems,3.2.1,Finishes to floors,default,
Ss_30_42_52_52,Mastic asphalt floor underlay systems,8.2.1,"Roads, paths and pavings",,
Ss_30_42_52_52,Mastic asphalt floor underlay systems,2.2.2,Balconies,,
Ss_30_42_54_75,Resin flooring systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_54_75,Resin flooring systems,3.2.1,Finishes to floors,default,
Ss_30_42_72_05,Adhesive-fixed rolled carpet systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_72_05,Adhesive-fixed rolled carpet systems,3.2.1,Finishes to floors,default,
Ss_30_42_72_10,Carpet tile systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_72_10,Carpet tile systems,3.2.1,Finishes to floors,default,
Ss_30_42_72_25,Edge-fixed carpet systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_72_25,Edge-fixed carpet systems,3.2.1,Finishes to floors,default,
Ss_30_42_72_72,Resilient sheet floor covering systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_72_72,Resilient sheet floor covering systems,3.2.1,Finishes to floors,default,
Ss_30_42_72_75,Resilient tile floor covering systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_72_75,Resilient tile floor covering systems,3.2.1,Finishes to floors,default,
Ss_30_42_90_90,Terrazzo floor covering systems,2.4.2,Stair/ramp finishes,,
Ss_30_42_90_90,Terrazzo floor covering systems,3.2.1,Finishes to floors,default,
Ss_30_60_50_03,Aluminium flashing systems,2.3.2,Roof coverings,default,
Ss_30_60_50_03,Aluminium flashing systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_04,Aluminium roof flashing and weathering systems,2.3.2,Roof coverings,default,
Ss_30_60_50_04,Aluminium roof flashing and weathering systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_19,Copper roof flashing and weathering systems,2.3.2,Roof coverings,default,
Ss_30_60_50_19,Copper roof flashing and weathering systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_47,Lead roof flashing and weathering systems,2.3.2,Roof coverings,default,
Ss_30_60_50_47,Lead roof flashing and weathering systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_47,Lead roof flashing and weathering systems,2.3.6,Roof features,,
